game_number,crash,total_bank,Nan
S,t,o,p
700398,4.8,-67.27
700399,1.31,45.32
700400,10.13,-63.73
700401,1.0,102.99
700402,3.32,-42.13
700403,1.03,142.22
700404,1.42,10.82
700405,5.93,-76.55
700406,5.65,-33.95
700407,3.01,-38.54
700408,10.1,-16.81
700409,2.69,-37.73
700410,4.66,-34.46
700411,1.25,21.52
700412,1.78,3.05
700413,1.06,114.63
700414,1.91,-4.48
700415,1.36,41.81
700416,2.9,-59.94
700417,6.84,-50.46
700418,1.2,20.76
700419,3.86,-49.65
700420,4.07,-42.06
700421,2.79,-36.68
700422,2.01,-36.55
700423,1.15,113.78
700424,1.47,41.46
700425,1.9,-19.45
700426,4.95,-46.88
700427,5.9,-13.27
700428,3.44,-20.76
700429,1.46,-4.45
700430,2.27,-42.07
700431,1.48,15.19
700432,1.05,97.93
700433,4.34,-72.16
700434,2.55,-39.65
700435,8.7,-38.69
700436,1.07,108.76
700437,2.04,-58.54
700438,1.26,28.55
700439,1.15,114.9
700440,5.72,-63.62
700441,1.47,31.01
700442,3.32,-48.99
700443,2.7,-21.95
700444,1.49,22.66
700445,6.48,-68.41
700446,8.46,-47.98
700447,1.38,8.59
700448,3.75,-22.92
700449,1.23,28.5
700450,1.0,167.12
700451,1.19,107.48
700452,2.49,-58.66
700453,1.0,156.24
700454,1.27,71.79
700455,1.43,5.67
700456,6.79,-86.77
700457,1.15,138.24
700458,1.31,35.59
700459,1.32,16.05
700460,2.29,-45.39
700461,1.03,174.92
700462,1.66,-25.87
700463,1.03,130.02
700464,1.12,119.05
700465,1.16,170.53
700466,3.35,-63.71
700467,2.42,-38.9
700468,29.19,-31.56
700469,1.44,6.78
700470,6.52,-34.53
700471,2.14,-67.6
700472,1.55,-22.58
700473,1.74,0.6
700474,2.48,-33.74
700475,1.59,35.63
700476,3.99,-73.91
700477,1.15,26.91
700478,1.15,77.76
700479,5.26,-78.9
700480,1.8,-55.24
700481,1.26,44.32
700482,6.52,-29.33
700483,1.43,34.87
700484,1.23,42.57
700485,7.89,-57.45
700486,1.06,90.94
700487,1.26,11.02
700488,2.36,-31.03
700489,4.84,-65.98
700490,1.12,77.35
700491,89.69,-43.2
700492,1.21,97.99
700493,1.04,87.85
700494,1.21,33.65
700495,2.02,-41.51
700496,1.05,122.21
700497,1.64,-7.16
700498,1.36,-3.58
700499,1.09,143.88
700500,1.01,165.63
700501,2.97,-57.04
700502,1.68,-0.43
700503,3.19,-31.77
700504,5.62,-41.35
700505,6.1,-31.51
700506,2.88,-20.43
700507,1.77,-19.32
700508,1.68,-3.58
700509,1.94,-24.37
700510,2.09,-20.51
700511,4.8,-20.09
700512,2.99,-22.49
700513,90.69,-31.93
700514,1.4,20.87
700515,5.34,-33.0
700516,4.77,-16.35
700517,1.04,93.31
700518,1.78,-4.63
700519,2.22,-32.16
700520,1.85,-25.17
700521,1.04,97.65
700522,1.34,-5.96
700523,2.4,-27.98
700524,1.41,1.23
700525,5.04,-33.62
700526,1.28,31.6
700527,3.41,-24.0
700528,3.32,-26.82
700529,1.18,52.18
700530,1.17,68.39
700531,1.39,-14.44
700532,8.11,-48.18
700533,1.26,33.57
700534,1.12,57.6
700535,4.87,-56.53
700536,2.28,-25.94
700537,1.51,-9.87
700538,4.31,-5.91
700539,1.15,62.06
700540,1.56,1.92
700541,1.56,-16.44
700542,2.75,-87.53
700543,1.74,-22.01
700544,1.14,75.04
700545,1.12,55.33
700546,5.01,-49.76
700547,1.1,87.93
700548,1.37,18.41
700549,9.62,-48.31
700550,1.41,24.67
700551,4.44,-36.47
700552,2.56,-32.41
700553,6.2,-42.12
700554,1.66,-12.99
700555,3.67,-28.91
700556,1.9,-21.97
700557,3.35,-25.56
700558,4.96,-39.91
700559,1.0,111.8
700560,1.95,2.86
700561,1.22,40.59
700562,1.06,114.96
700563,1.26,40.47
700564,1.03,112.99
700565,1.75,9.85
700566,2.31,-48.0
700567,1.22,50.08
700568,1.69,-14.95
700569,1.86,-31.91
700570,1.37,0.89
700571,1.01,134.7
700572,2.66,-22.75
700573,2.7,-30.62
700574,1.36,17.38
700575,1.49,2.84
700576,2.91,-73.73
700577,1.18,99.52
700578,1.02,107.86
700579,3.06,-21.05
700580,2.6,-14.87
700581,2.02,-23.49
700582,1.79,-31.31
700583,1.09,70.8
700584,4.93,-3.86
700585,4.43,-27.11
700586,4.97,-113.98
700587,3.11,-19.49
700588,1.2,30.52
700589,2.2,-13.85
700590,2.73,-34.0
700591,13.39,-25.18
700592,1.53,-0.19
700593,4.05,-37.15
700594,1.04,74.9
700595,2.58,-12.82
700596,4.66,-25.87
700597,1.0,99.56
700598,2.75,-28.13
700599,1.0,157.87
700600,3.22,-28.82
700601,2.7,-21.95
700602,6.85,-38.32
700603,3.32,-15.47
700604,3.83,-24.3
700605,3.2,-17.75
700606,4.38,-35.22
700607,2.19,-13.05
700608,1.35,3.34
700609,1.0,88.24
700610,7.72,-12.53
700611,4.24,-20.56
700612,1.98,-36.51
700613,1.29,3.97
700614,4.16,-19.94
700615,1.01,94.85
700616,1.92,-18.85
700617,2.94,-22.9
700618,1.55,-6.65
700619,3.93,-17.04
700620,5.28,-23.11
700621,1.11,58.16
700622,1.23,49.24
700623,3.44,-27.09
700624,1.1,50.83
700625,7.53,-25.76
700626,5.3,-23.1
700627,1.63,10.07
700628,2.63,-21.31
700629,4.57,-25.19
700630,2.21,-10.87
700631,1.48,1.04
700632,5.46,-13.83
700633,2.33,-14.41
700634,1.82,2.11
700635,6.4,-20.92
700636,1.03,79.8
700637,1.05,81.0
700638,7.19,-36.0
700639,1.16,66.07
700640,1.73,-5.53
700641,2.59,-42.05
700642,1.0,115.31
700643,1.23,47.07
700644,2.09,-51.02
700645,1.22,18.38
700646,1.0,87.94
700647,1.32,44.94
700648,3.82,-64.42
700649,4.62,-30.75
700650,4.42,-15.6
700651,1.46,12.67
700652,2.73,-87.92
700653,3.37,-20.98
700654,1.58,-16.41
700655,1.05,71.38
700656,1.47,6.79
700657,6.46,-24.1
700658,1.43,41.32
700659,1.39,-1.69
700660,2.09,-61.12
700661,1.0,73.47
700662,2.0,-20.12
700663,5.86,-66.69
700664,1.11,38.26
700665,1.35,2.45
700666,1.47,-27.32
700667,1.04,117.64
700668,8.17,-46.09
700669,2.66,-15.14
700670,1.14,64.69
700671,1.16,64.39
700672,6.36,-37.17
700673,1.09,117.56
700674,3.79,-61.86
700675,3.42,-89.04
700676,3.61,-24.34
700677,2.86,-33.53
700678,1.56,9.87
700679,4.41,-18.59
700680,2.63,-32.39
700681,1.99,-16.22
700682,2.56,-30.03
700683,3.3,-17.17
700684,7.8,-17.26
700685,2.43,-20.92
700686,1.15,36.36
700687,13.43,-40.43
700688,1.81,1.65
700689,1.47,-9.18
700690,1.62,-15.35
700691,2.07,-25.89
700692,2.46,-19.53
700693,1.35,6.02
700694,1.42,-15.45
700695,1.15,73.16
700696,1.79,2.13
700697,1.53,20.61
700698,2.02,-34.37
700699,1.35,44.76
700700,1.46,5.78
700701,1.67,-12.87
700702,2.79,-30.28
700703,4.33,-35.8
700704,3.05,-28.41
700705,2.1,-22.01
700706,1.14,85.04
700707,1.0,84.28
700708,7.5,-33.6
700709,2.02,-40.45
700710,3.31,-14.64
700711,6.71,-21.57
700712,1.08,55.21
700713,1.39,-5.87
700714,1.22,63.04
700715,5.76,-27.62
700716,2.48,-29.8
700717,1.04,85.53
700718,2.36,-32.72
700719,1.33,35.75
700720,1.04,52.17
700721,3.65,-24.06
700722,2.61,-37.36
700723,1.05,68.46
700724,1.09,106.32
700725,1.04,146.35
700726,2.29,-46.33
700727,2.15,-90.26
700728,1.38,13.55
700729,5.1,-15.5
700730,1.69,-1.12
700731,1.75,-15.06
700732,1.0,70.09
700733,5.15,-18.73
700734,1.59,-9.31
700735,1.09,73.84
700736,3.19,-18.9
700737,7.2,-31.74
700738,1.67,-6.2
700739,1.39,13.34
700740,1.09,62.44
700741,1.81,-25.17
700742,1.53,-11.52
700743,1.12,54.81
700744,4.81,-19.48
700745,1.91,7.49
700746,5.77,-14.11
700747,4.7,-13.39
700748,2.86,-22.72
700749,1.23,11.48
700750,5.77,-29.11
700751,2.84,-6.13
700752,3.71,-13.26
700753,1.48,3.48
700754,3.99,-39.24
700755,2.11,-16.51
700756,1.4,9.94
700757,1.0,69.77
700758,1.63,-4.45
700759,2.55,-18.63
700760,1.0,95.65
700761,5.08,-42.37
700762,2.89,-35.39
700763,1.25,32.8
700764,1.14,57.01
700765,1.1,60.65
700766,5.03,-35.58
700767,1.73,-5.4
700768,7.93,-50.96
700769,4.05,-14.19
700770,3.22,-26.11
700771,1.29,25.24
700772,1.07,55.37
700773,1.43,17.74
700774,4.48,-18.67
700775,5.91,-31.09
700776,1.25,20.82
700777,4.55,-18.15
700778,2.81,-25.09
700779,3.42,-10.85
700780,9.39,-19.6
700781,3.61,-17.4
700782,1.11,39.94
700783,3.28,-10.72
700784,4.11,-24.44
700785,1.56,-6.63
700786,3.22,-36.01
700787,1.26,55.28
700788,2.79,-27.6
700789,1.18,33.39
700790,2.29,-22.9
700791,4.46,-25.26
700792,1.06,55.41
700793,4.89,-20.81
700794,1.28,29.39
700795,8.49,-20.33
700796,1.69,13.95
700797,8.45,-31.68
700798,1.02,44.57
700799,1.36,5.38
700800,2.41,-9.51
700801,8.17,-19.7
700802,3.91,-22.56
700803,1.2,19.84
700804,1.1,48.35
700805,1.52,-5.91
700806,1.4,-3.72
700807,3.64,-11.72
700808,1.01,58.71
700809,2.94,-17.75
700810,1.49,2.56
700811,5.51,-15.64
700812,9.95,-17.27
700813,1.33,3.81
700814,1.08,25.65
700815,1.21,10.98
700816,1.18,29.44
700817,1.77,4.3
700818,3.0,-11.07
700819,1.22,39.12
700820,7.92,-17.73
700821,1.64,-4.34
700822,5.26,-19.23
700823,5.2,-21.15
700824,2.33,-6.18
700825,7.8,-16.57
700826,1.11,46.78
700827,2.96,-13.54
700828,2.28,-18.13
700829,1.08,50.84
700830,3.41,-13.0
700831,6.52,-17.99
700832,1.26,17.35
700833,2.28,-13.95
700834,1.2,12.56
700835,2.05,-26.57
700836,1.31,18.73
700837,1.02,50.01
700838,1.9,-15.15
700839,5.47,-21.19
700840,2.35,-13.6
700841,4.46,-14.03
700842,2.5,-16.98
700843,1.07,64.21
700844,3.08,-26.27
700845,4.66,-33.74
700846,1.59,7.61
700847,1.03,67.92
700848,1.07,463.6
700849,1.32,48.16
700850,2.67,-16.21
700851,1.08,126.51
700852,1.1,109.01
700853,6.12,-13.71
700854,3.84,-20.04
700855,1.09,103.89
700856,1.25,5.81
700857,2.93,-25.15
700858,1.57,-10.72
700859,7.02,-39.6
700860,7.79,-13.29
700861,1.01,59.8
700862,1.51,-6.66
700863,1.57,5.06
700864,1.13,37.66
700865,1.49,18.03
700866,3.55,-25.68
700867,1.04,65.38
700868,1.37,20.11
700869,1.71,7.73
700870,2.23,-11.91
700871,2.37,-13.55
700872,1.6,-3.72
700873,3.81,-6.11
700874,1.18,43.96
700875,12.26,-10.24
700876,1.37,8.76
700877,2.65,-14.44
700878,1.26,24.99
700879,3.7,-6.13
700880,4.34,-24.98
700881,8.55,-16.54
700882,6.77,-12.21
700883,2.14,-19.47
700884,2.04,-5.14
700885,2.44,-36.24
700886,8.16,-24.54
700887,1.14,31.73
700888,1.04,74.79
700889,5.35,-22.39
700890,5.65,-16.37
700891,1.31,10.18
700892,1.69,-27.73
700893,1.44,29.44
700894,6.09,-18.2
700895,1.55,-10.89
700896,1.77,-15.98
700897,1.54,-12.06
700898,2.17,-15.36
700899,1.05,64.74
700900,3.05,-14.49
700901,1.08,37.73
700902,1.84,-15.45
700903,3.15,-21.37
700904,3.35,-15.26
700905,1.01,75.84
700906,3.5,-12.19
700907,1.6,9.78
700908,2.06,-20.18
700909,1.61,-5.03
700910,1.01,88.43
700911,4.69,-30.34
700912,2.0,-11.85
700913,1.35,4.94
700914,3.19,-10.06
700915,7.74,-26.98
700916,1.04,42.58
700917,2.15,-16.72
700918,1.58,4.16
700919,1.0,73.34
700920,1.13,61.73
700921,1.17,55.42
700922,1.14,107.76
700923,2.08,-35.55
700924,1.28,-4.93
700925,2.77,-13.07
700926,3.64,-13.02
700927,4.1,-23.32
700928,1.74,-2.68
700929,1.98,-15.21
700930,1.0,103.23
700931,2.04,-6.53
700932,1.55,10.2
700933,1.5,-1.44
700934,2.3,-3.33
700935,1.15,16.81
700936,6.05,-18.35
700937,1.17,33.25
700938,1.35,-0.48
700939,6.67,-16.66
700940,7.14,-15.4
700941,2.87,-15.87
700942,7.28,-11.66
700943,1.68,-16.8
700944,2.04,-18.85
700945,3.2,-5.07
700946,4.58,-15.85
700947,10.82,-23.4
700948,3.23,-11.68
700949,1.9,-3.7
700950,1.09,47.88
700951,1.72,-16.5
700952,2.53,-10.85
700953,1.31,14.8
700954,1.42,8.35
700955,1.71,-0.86
700956,1.04,35.44
700957,2.61,-34.37
700958,4.36,-20.54
700959,1.0,62.74
700960,2.17,-24.53
700961,7.45,-35.89
700962,4.72,-16.35
700963,1.39,-0.1
700964,9.8,-39.21
700965,2.02,-12.36
700966,1.02,41.97
700967,1.07,48.39
700968,2.19,-21.0
700969,2.26,-20.97
700970,3.61,-33.51
700971,3.23,-17.07
700972,5.59,-10.94
700973,1.0,67.56
700974,1.2,14.98
700975,1.45,10.34
700976,9.19,-42.0
700977,5.26,-8.13
700978,3.99,-28.82
700979,1.62,-10.68
700980,1.3,9.06
700981,1.19,26.55
700982,1.39,5.21
700983,2.4,-14.17
700984,1.04,81.07
700985,1.26,9.76
700986,2.14,-19.41
700987,3.82,-30.35
700988,2.57,-14.97
700989,1.54,3.88
700990,1.71,0.44
700991,4.98,-13.54
700992,4.07,-21.32
700993,3.28,-14.8
700994,8.11,-22.73
700995,2.17,-12.52
700996,1.0,64.24
700997,2.85,-32.5
700998,2.63,-21.0
700999,3.11,-16.23
701000,5.35,-14.01
701001,1.07,53.66
701002,2.73,-22.45
701003,1.69,-13.93
701004,2.27,-28.05
701005,1.91,-5.29
701006,1.16,29.11
701007,5.41,-20.47
701008,15.05,-12.3
701009,1.57,-6.56
701010,3.9,-17.22
701011,1.06,74.84
701012,1.0,66.74
701013,5.9,-52.56
701014,1.6,-3.62
701015,1.55,-4.59
701016,1.07,86.86
701017,1.56,-17.85
701018,2.22,-36.23
701019,1.47,-1.84
701020,1.26,37.24
701021,2.47,-37.17
701022,1.65,0.43
701023,1.87,-2.76
701024,5.08,-15.37
701025,6.85,-12.14
701026,1.21,14.48
701027,2.2,-19.26
701028,1.11,44.69
701029,1.1,99.81
701030,4.13,-33.09
701031,1.98,-10.52
701032,3.88,-22.51
701033,6.4,-25.28
701034,2.97,-21.43
701035,1.05,62.12
701036,1.36,21.43
701037,9.15,-13.9
701038,1.1,68.14
701039,1.29,3.39
701040,3.13,-44.29
701041,1.23,17.9
701042,7.87,-37.8
701043,2.24,-8.36
701044,1.45,9.97
701045,1.34,3.83
701046,2.23,-49.22
701047,1.36,5.04
701048,3.82,-39.75
701049,2.59,-8.58
701050,2.79,-28.59
701051,1.08,35.48
701052,1.2,87.73
701053,1.0,77.98
701054,2.05,-31.46
701055,1.37,7.21
701056,1.26,11.94
701057,1.04,97.37
701058,1.04,147.82
701059,1.0,81.52
701060,1.99,-9.78
701061,2.72,-40.76
701062,1.64,4.47
701063,6.5,-53.17
701064,1.48,13.5
701065,8.69,-37.14
701066,2.26,-5.55
701067,2.63,-17.31
701068,1.28,41.8
701069,7.52,-27.37
701070,1.34,50.45
701071,2.19,-21.59
701072,4.85,-13.46
701073,1.27,37.41
701074,6.85,-16.0
701075,1.53,22.23
701076,1.4,33.79
701077,3.12,-24.22
701078,1.0,59.21
701079,2.17,-22.47
701080,4.05,-16.7
701081,1.31,9.95
701082,2.45,-19.32
701083,2.36,-20.48
701084,4.1,-15.09
701085,3.28,-8.96
701086,1.0,80.24
701087,4.25,-13.78
701088,1.09,67.67
701089,2.62,-8.61
701090,5.2,-22.17
701091,2.76,-18.29
701092,1.38,-4.41
701093,3.4,-9.64
701094,1.99,-11.41
701095,1.14,62.33
701096,1.93,21.17
701097,2.68,-19.83
701098,1.44,59.84
701099,1.67,46.95
701100,2.59,-32.11
701101,3.54,-37.53
701102,1.44,65.52
701103,2.12,-46.73
701104,6.06,-108.05
701105,1.15,39.39
701106,1.81,-59.26
701107,1.26,60.52
701108,1.04,202.07
701109,2.5,31.47
701110,1.15,167.76
701111,1.0,226.98
701112,3.65,-56.63
701113,2.42,88.85
701114,1.07,50.02
701115,1.03,187.36
701116,1.5,84.14
701117,1.55,-20.44
701118,3.1,-34.83
701119,2.67,-12.56
701120,1.01,65.89
701121,1.23,17.15
701122,5.28,-29.63
701123,6.08,-21.26
701124,1.32,34.03
701125,2.03,-16.57
701126,1.68,-7.48
701127,1.84,-13.17
701128,9.53,-30.85
701129,2.95,-19.76
701130,1.15,25.04
701131,1.0,84.38
701132,4.04,-24.07
701133,1.01,87.47
701134,3.59,-27.7
701135,1.32,18.23
701136,1.0,62.81
701137,5.24,-30.99
701138,19.2,-23.07
701139,7.64,-72.89
701140,1.07,66.25
701141,1.54,5.5
701142,3.47,-21.97
701143,1.53,-4.61
701144,1.83,-7.08
701145,3.3,-14.31
701146,7.48,-5.86
701147,1.61,3.23
701148,7.99,-12.4
701149,2.01,-18.51
701150,1.05,41.56
701151,1.0,65.29
701152,1.49,-9.14
701153,2.32,-10.13
701154,1.49,-6.25
701155,4.57,-17.96
701156,2.51,-18.06
701157,2.99,-17.71
701158,2.52,-14.04
701159,1.32,14.09
701160,2.23,-17.23
701161,1.37,3.62
701162,2.6,-13.8
701163,1.93,-6.42
701164,1.66,-0.49
701165,1.12,37.72
701166,8.86,-29.67
701167,2.85,-36.54
701168,1.03,91.47
701169,1.82,-0.83
701170,1.02,111.82
701171,1.05,74.64
701172,2.84,-18.8
701173,1.97,-10.92
701174,1.19,55.1
701175,1.22,17.11
701176,2.11,-16.13
701177,6.08,-34.08
701178,1.23,13.11
701179,4.05,-21.79
701180,1.48,2.32
701181,1.51,-0.85
701182,6.25,-35.04
701183,14.2,-24.69
701184,7.92,-22.33
701185,1.89,-8.49
701186,2.69,-11.48
701187,1.87,8.89
701188,2.29,-12.07
701189,1.11,43.32
701190,1.04,80.69
701191,5.96,-24.16
701192,6.46,-24.72
701193,1.96,-11.28
701194,2.54,-8.02
701195,1.92,-29.13
701196,2.83,-26.99
701197,1.25,-3.85
701198,1.0,83.11
701199,1.15,41.6
701200,2.27,-29.06
